Index,Open,High,Low,Close,adj,Volume
2006-10-24,87.169998,87.25,87.150002,87.199997,59.843998,243400
2006-10-25,87.269997,87.970001,87.230003,87.889999,60.317547,558400
2006-10-26,88.150002,88.519997,88.150002,88.459999,60.70871,1558300
2006-10-27,89.019997,89.050003,88.699997,88.870003,60.990097,1601500
2006-10-30,88.889999,89.120003,88.839996,89.120003,61.161644,901200
2006-10-31,89.25,89.870003,89.139999,89.809998,61.635166,964600
2006-11-01,89.610001,90.120003,89.449997,89.959999,61.9762,1440100
2006-11-02,89.629997,89.769997,89.480003,89.589996,61.721325,853300
2006-11-03,88.669998,88.839996,88.300003,88.529999,60.991039,1534100
2006-11-06,88.349998,88.790001,88.349998,88.790001,61.170174,528000
2006-11-07,89.279999,89.510002,89.120003,89.199997,61.45261,525900
2006-11-08,89.239998,89.519997,89.089996,89.519997,61.6731,706300
2006-11-09,89.470001,89.589996,89.379997,89.470001,61.638626,729600
2006-11-10,89.650002,90.040001,89.650002,89.860001,61.907326,738100
2006-11-13,89.839996,89.839996,89.470001,89.839996,61.893532,462400
2006-11-14,90.339996,90.389999,90.120003,90.190002,62.134682,916400
2006-11-15,90.050003,90.050003,89.739998,89.849998,61.900387,1803200
2006-11-16,90,90.050003,89.279999,89.440002,61.618,1494400
2006-11-17,89.559998,90.220001,89.510002,89.949997,61.969326,1752000
2006-11-20,90,90.120003,89.860001,90.089996,62.065781,857200
2006-11-21,90.139999,90.389999,89.959999,90.309998,62.217335,605100
2006-11-22,90.360001,90.510002,90.269997,90.459999,62.320675,770300
2006-11-24,90.75,90.900002,90.620003,90.620003,62.430939,533400
2006-11-27,90.230003,90.949997,90.120003,90.949997,62.658237,784500
2006-11-28,91.239998,91.25,90.760002,91.139999,62.789181,1466300
2006-11-29,91.300003,91.360001,90.910004,90.93,62.644497,1206400
2006-11-30,91.269997,91.629997,91.139999,91.529999,63.057796,1428600
2006-12-01,91.279999,91.800003,91.150002,91.419998,63.218307,1156000
2006-12-04,91.300003,91.620003,91.220001,91.580002,63.328903,460700
2006-12-05,91.360001,91.519997,91,91.150002,63.03157,1833700
2006-12-06,91.029999,91.18,90.889999,90.970001,62.907108,936100
2006-12-07,90.989998,91.089996,90.75,90.900002,62.858723,739200
2006-12-08,90.849998,90.970001,90.190002,90.239998,62.402275,2090300
2006-12-11,90.629997,90.739998,90.510002,90.629997,62.671986,727700
2006-12-12,90.730003,90.970001,90.449997,90.82,62.803364,802800
2006-12-13,90.309998,90.349998,89.82,90.010002,62.243233,1217900
2006-12-14,89.82,89.900002,89.599998,89.68,62.015072,687600
2006-12-15,90.580002,90.660004,89.599998,89.730003,62.049625,1162100
2006-12-18,89.720001,89.839996,89.589996,89.760002,62.070354,441400
2006-12-19,89.510002,89.809998,89.510002,89.639999,61.987396,930700
2006-12-20,89.650002,89.68,89.550003,89.629997,61.980469,336800
2006-12-21,89.709999,90.190002,89.599998,90.080002,62.291607,770700
2006-12-22,89.830002,89.849998,89.209999,89.389999,61.814491,1433200
2006-12-26,89.449997,89.690002,89.360001,89.660004,62.001205,496200
2006-12-27,89.279999,89.330002,88.699997,88.699997,61.54533,840700
2006-12-28,88.900002,88.959999,88.059998,88.5,61.406574,1080200
2006-12-29,88.349998,88.550003,88.209999,88.43,61.358017,775500
2007-01-03,89.220001,89.459999,88.660004,89.059998,61.795158,1870400
2007-01-04,89.220001,89.650002,89.220001,89.599998,62.169777,1697000
2007-01-05,88.800003,89.400002,88.75,89.209999,61.899239,1298400
2007-01-08,89.120003,89.370003,89.050003,89.370003,62.010208,414200
2007-01-09,89.480003,89.480003,89.220001,89.370003,62.010208,481500
2007-01-10,89.07,89.129997,88.879997,88.970001,61.7327,519600
2007-01-11,88.790001,88.800003,88.260002,88.449997,61.37188,1293500
2007-01-12,88.150002,88.839996,87.900002,88.040001,61.087376,846300
2007-01-16,88.230003,88.239998,88.029999,88.230003,61.219257,702800
2007-01-17,88.209999,88.269997,87.82,87.959999,61.031876,724200
2007-01-18,87.940002,88.279999,87.779999,88.230003,61.219257,918300
2007-01-19,88.150002,88.150002,87.870003,87.989998,61.052696,882500
2007-01-22,88.150002,88.330002,88.120003,88.199997,61.19841,432000
2007-01-23,88.019997,88.050003,87.57,87.620003,60.795937,1096800
2007-01-24,87.660004,87.699997,87.5,87.610001,60.789032,463700
2007-01-25,87.449997,87.470001,86.879997,86.980003,60.35194,1397000
2007-01-26,86.779999,87.080002,86.650002,86.910004,60.303303,1576800
2007-01-29,87.059998,87.099998,86.599998,86.720001,60.17152,1015300
2007-01-30,86.889999,86.910004,86.760002,86.82,60.240871,1295100
2007-01-31,86.699997,87.610001,86.699997,87.550003,60.747375,2078000
2007-02-01,87.650002,87.760002,87,87.089996,60.674225,986200
2007-02-02,87.080002,87.389999,87.080002,87.199997,60.750893,814700
2007-02-05,87.400002,87.459999,87.160004,87.32,60.834457,395500
2007-02-06,87.199997,87.830002,87.160004,87.800003,61.168907,770500
2007-02-07,87.900002,88.120003,87.839996,88.059998,61.350052,836200
2007-02-08,87.989998,88.309998,87.910004,88.129997,61.398853,980200
2007-02-09,87.889999,87.919998,87.550003,87.629997,61.050449,878300
2007-02-12,87.489998,87.650002,87.330002,87.43,60.911106,467600
2007-02-13,87.489998,87.489998,87.199997,87.239998,60.778732,1310600
2007-02-14,87.519997,88.190002,87.519997,88.07,61.357014,2262500
2007-02-15,88.529999,88.580002,88.330002,88.330002,61.538151,893800
2007-02-16,88.589996,88.720001,88.480003,88.639999,61.754143,1476700
2007-02-20,88.5,88.849998,88.5,88.839996,61.893448,847400
2007-02-21,88.529999,88.699997,88.480003,88.690002,61.788948,379800
2007-02-22,88.410004,88.449997,88.089996,88.209999,61.454483,485200
2007-02-23,88.529999,88.940002,88.489998,88.839996,61.893448,735700
2007-02-26,89.150002,89.440002,89.110001,89.43,62.304523,763400
2007-02-27,89.739998,91.260002,89.599998,90.559998,63.091724,3243200
2007-02-28,90.160004,90.470001,89.889999,90.150002,62.806129,1701900
2007-03-01,90.279999,90.43,89.650002,89.75,62.766262,2423900
2007-03-02,89.959999,90.480003,89.669998,90.199997,63.080975,1619800
2007-03-05,90.480003,90.5,90.059998,90.349998,63.185837,1505200
2007-03-06,90.059998,90.360001,89.989998,90.080002,62.997025,837400
2007-03-07,90.080002,90.5,89.980003,90.43,63.241787,915400
2007-03-08,90.290001,90.419998,90.110001,90.349998,63.185837,574700
2007-03-09,89.379997,89.900002,89.190002,89.400002,62.521461,1534700
2007-03-12,89.730003,89.980003,89.68,89.75,62.766262,594400
2007-03-13,90.230003,90.339996,89.980003,90.290001,63.143898,553800
2007-03-14,90.150002,90.540001,89.839996,89.879997,62.857159,1698100
2007-03-15,89.760002,89.959999,89.669998,89.870003,62.850155,394900
2007-03-16,89.669998,89.919998,89.650002,89.849998,62.836185,623800
2007-03-19,89.580002,89.699997,89.519997,89.660004,62.703297,693900
2007-03-20,89.910004,89.949997,89.690002,89.709999,62.738262,768400
2007-03-21,89.379997,90.089996,88.690002,89.75,62.766262,1513400
2007-03-22,89.480003,89.480003,88.830002,89.040001,62.269714,1484300
2007-03-23,89.190002,89.199997,88.779999,88.790001,62.094883,1679700
2007-03-26,88.620003,89.269997,88.5,88.900002,62.171806,763600
2007-03-27,88.639999,88.809998,88.559998,88.75,62.066864,619800
2007-03-28,88.910004,89.110001,88.410004,88.57,61.94099,816900
2007-03-29,88.540001,88.669998,88.32,88.449997,61.857105,823000
2007-03-30,88.650002,88.919998,88.220001,88.279999,61.738182,2015100
2007-04-02,88.110001,88.220001,88.010002,88.099998,61.840721,579600
2007-04-03,88.019997,88.169998,87.980003,87.989998,61.763504,617000
2007-04-04,88.169998,88.339996,87.900002,88.080002,61.826649,576900
2007-04-05,88.099998,88.120003,87.709999,87.75,61.595005,436400
2007-04-09,87.279999,87.309998,87.129997,87.169998,61.187897,1283900
2007-04-10,87.389999,87.550003,87.309998,87.43,61.370407,674400
2007-04-11,87.470001,87.580002,87.279999,87.370003,61.328293,476200
2007-04-12,87.5,87.57,87.279999,87.389999,61.342316,495100
2007-04-13,87.410004,87.470001,87.010002,87.120003,61.152805,557800
2007-04-16,87.400002,87.68,87.400002,87.599998,61.489719,833600
2007-04-17,87.889999,88.160004,87.839996,88.089996,61.833679,1254200
2007-04-18,88.370003,88.559998,88.360001,88.529999,62.142536,450800
2007-04-19,88.660004,88.709999,88.199997,88.379997,62.037197,1305900
2007-04-20,88.449997,88.449997,88.059998,88.150002,61.87579,664500
2007-04-23,88.139999,88.589996,88.040001,88.470001,62.100388,419000
2007-04-24,88.449997,88.82,88.449997,88.800003,62.332054,881300
2007-04-25,88.57,88.790001,88.110001,88.489998,62.11446,569000
2007-04-26,88.43,88.43,87.849998,87.849998,61.665188,2048400
2007-04-27,88.010002,88.050003,87.779999,87.830002,61.651207,428700
2007-04-30,88.330002,88.75,88.25,88.75,62.296944,485700
2007-05-01,88.580002,88.639999,88.110001,88.489998,62.342018,487200
2007-05-02,88.440002,88.480003,88.290001,88.440002,62.306816,443900
2007-05-03,88.370003,88.370003,88.010002,88.239998,62.165913,427000
2007-05-04,88.519997,88.639999,88.5,88.599998,62.419518,262000
2007-05-07,88.699997,88.849998,88.669998,88.839996,62.588642,210200
2007-05-08,89.010002,89.010002,88.639999,88.639999,62.447704,488400
2007-05-09,88.650002,88.660004,88.260002,88.290001,62.201157,634900
2007-05-10,88.400002,88.589996,88.309998,88.5,62.349106,519500
2007-05-11,88.639999,88.699997,88.129997,88.190002,62.130695,1238400
2007-05-14,88.230003,88.279999,87.959999,87.959999,61.968632,315200
2007-05-15,88.190002,88.209999,87.660004,87.93,61.947498,382400
2007-05-16,87.860001,88,87.830002,87.870003,61.905258,599500
2007-05-17,87.599998,87.720001,87.410004,87.510002,61.651657,397000
2007-05-18,87.349998,87.5,86.879997,86.93,61.243008,856500
2007-05-21,86.93,87.239998,86.830002,87.190002,61.426189,821100
2007-05-22,87.18,87.199997,86.68,86.739998,61.109165,920200
2007-05-23,86.839996,86.839996,86.309998,86.489998,60.932995,914500
2007-05-24,86.459999,86.589996,85.959999,86.57,60.989361,1598200
2007-05-25,86.400002,86.610001,86.330002,86.370003,60.848465,754900
2007-05-29,86.510002,86.57,85.830002,86.360001,60.841442,1055700
2007-05-30,86.790001,86.790001,86.389999,86.540001,60.968239,612000
2007-05-31,86.559998,86.580002,86.040001,86.379997,60.855541,1725900
2007-06-01,85.900002,86.839996,85.540001,85.589996,60.535816,1694300
2007-06-04,85.830002,86.019997,85.669998,85.980003,60.811687,877700
2007-06-05,85.889999,85.940002,85.379997,85.440002,60.429756,1145400
2007-06-06,85.360001,85.540001,85.260002,85.400002,60.401466,1129200
2007-06-07,84.629997,84.709999,83.730003,83.870003,59.319347,5010400
2007-06-08,83.610001,84.120003,83.360001,83.800003,59.269794,5307600
2007-06-11,83.489998,83.889999,83.260002,83.559998,59.100044,2043800
2007-06-12,82.910004,83.419998,82.199997,82.349998,58.244251,9043900
2007-06-13,82.699997,83.760002,82.650002,83.330002,58.937431,8751200
2007-06-14,83.139999,83.709999,83.050003,83.120003,58.788864,3384700
2007-06-15,83.419998,83.730003,83.199997,83.690002,59.192005,5827200
2007-06-18,83.629997,83.650002,82.239998,83.519997,59.071781,17704600
2007-06-19,83.82,84.449997,83.720001,84.300003,59.623436,4620100
2007-06-20,84.019997,84.080002,83.589996,83.620003,59.142498,3031700
2007-06-21,83.540001,83.699997,83.209999,83.220001,58.859608,850400
2007-06-22,83.050003,83.769997,82.949997,83.760002,59.241535,2118900
2007-06-25,84.150002,84.349998,83.959999,84.220001,59.566833,1323500
2007-06-26,84.290001,84.32,83.970001,84.239998,59.581017,2187800
2007-06-27,84.610001,84.739998,84.199997,84.32,59.637596,6109300
2007-06-28,84.32,84.580002,84.18,84.300003,59.623436,3612500
2007-06-29,84.849998,85.300003,84.639999,85.169998,60.238789,1962200
2007-07-02,84.809998,85.370003,84.809998,85.290001,60.555431,2811700
2007-07-03,85.25,85.339996,84.709999,84.769997,60.186245,1387500
2007-07-05,84.309998,84.419998,83.720001,83.82,59.511765,4586800
2007-07-06,83.540001,83.550003,83.279999,83.480003,59.270359,1437800
2007-07-09,83.870003,83.93,83.68,83.779999,59.483356,795400
2007-07-10,84.480003,85.199997,84.43,85.199997,60.491547,2258000
2007-07-11,84.949997,85.089996,84.32,84.32,59.866749,1191300
2007-07-12,84.550003,84.580002,83.870003,84.029999,59.660847,1941200
2007-07-13,84.449997,84.550003,83.940002,84.260002,59.824127,725900
2007-07-16,84.519997,85.110001,84.519997,85.07,60.399258,952000
2007-07-17,84.860001,85.089996,84.5,84.889999,60.271423,734200
2007-07-18,84.93,85.540001,84.809998,85.209999,60.498608,1836800
2007-07-19,84.900002,85.260002,84.800003,85.190002,60.484421,1021000
2007-07-20,85.379997,86.080002,85.32,85.959999,61.031109,1459900
2007-07-23,85.690002,85.970001,85.690002,85.82,60.931755,777900
2007-07-24,86.010002,86.160004,85.720001,86.139999,61.15892,1351600
2007-07-25,86.07,86.389999,86,86.309998,61.279587,881100
2007-07-26,86.739998,87.459999,86.650002,87.029999,61.790833,2866400
2007-07-27,87.050003,87.559998,86.849998,87.279999,61.968353,5367800
2007-07-30,87.190002,87.360001,86.910004,87.029999,61.790833,1803900
2007-07-31,87.129997,87.75,86.949997,87.660004,62.238121,2467600
2007-08-01,87.260002,87.540001,87.089996,87.129997,62.103416,2154700
2007-08-02,87.209999,87.449997,86.989998,87.349998,62.260223,2079400
2007-08-03,87.279999,87.93,87.279999,87.93,62.673576,1577600
2007-08-06,87.699997,87.720001,87.169998,87.290001,62.217442,1298400
2007-08-07,87.43,87.709999,86.919998,87.220001,62.167553,1890800
2007-08-08,86.889999,86.889999,85.860001,86.160004,61.411991,6453000
2007-08-09,86.75,86.860001,85.720001,86.279999,61.497566,2637500
2007-08-10,86.489998,86.699997,85.980003,86.080002,61.355011,1496400
2007-08-13,85.919998,86.400002,85.900002,86.330002,61.533173,1312600
2007-08-14,86.019997,86.779999,86.010002,86.559998,61.697136,1314700
2007-08-15,86.650002,86.75,86.25,86.25,61.4762,1101700
2007-08-16,86.870003,87.599998,86.760002,87.139999,62.110531,2410200
2007-08-17,86.400002,86.910004,86.050003,86.790001,61.861065,2114400
2007-08-20,86.959999,87.269997,86.830002,86.839996,61.896656,1048700
2007-08-21,87.099998,87.410004,87.050003,87.260002,62.196087,1517200
2007-08-22,87.050003,87.309998,86.809998,87.120003,62.09631,1137800
2007-08-23,87.089996,87.68,87.029999,87.419998,62.310127,1618800
2007-08-24,87.769997,88.080002,87.559998,87.849998,62.616604,1614600
2007-08-27,88.279999,88.480003,88.150002,88.309998,62.944458,1585400
2007-08-28,88.43,88.739998,88.279999,88.459999,63.05138,1298900
2007-08-29,88.489998,88.769997,88.160004,88.220001,62.880299,2686700
2007-08-30,88.610001,88.959999,88.470001,88.809998,63.300846,1806800
2007-08-31,88.589996,89.199997,88.540001,88.879997,63.350735,2763200
2007-09-04,88.830002,89.129997,88.199997,88.559998,63.380753,931000
2007-09-05,88.760002,89.349998,88.720001,89.269997,63.888931,1271500
2007-09-06,89.309998,89.489998,88.949997,89.040001,63.724361,1768400
2007-09-07,89.75,90.5,89.690002,90.300003,64.626114,2852200
2007-09-10,90.5,91.269997,90.5,91,65.127052,2495200
2007-09-11,90.879997,91.269997,90.699997,90.93,65.076958,3925400
2007-09-12,90.900002,90.940002,90.419998,90.589996,64.833633,4458300
2007-09-13,90.300003,90.330002,89.580002,89.779999,64.253922,2020600
2007-09-14,90.580002,90.589996,89.620003,89.910004,64.346977,1357200
2007-09-17,89.82,90.389999,89.760002,90.339996,64.654709,1285400
2007-09-18,89.800003,90.239998,89,89.660004,64.16803,3132800
2007-09-19,88.709999,89.010002,88.370003,88.830002,63.574024,3854700
2007-09-20,88.18,88.290001,87.099998,87.150002,62.371693,5903200
2007-09-21,87.580002,88.129997,87.580002,87.889999,62.901295,2217600
2007-09-24,88.029999,88.279999,87.910004,88.139999,63.080231,1943600
2007-09-25,88.5,88.620003,87.830002,87.830002,62.858337,2513500
2007-09-26,87.620003,88.129997,87.43,87.910004,62.915585,2646400
2007-09-27,88.239998,88.779999,88.150002,88.519997,63.352196,1802900
2007-09-28,89.160004,89.330002,88.220001,88.720001,63.495316,1254700
2007-10-01,88.690002,88.980003,88.43,88.879997,63.858124,1399400
2007-10-02,88.75,89.370003,88.68,89.160004,64.059334,887800
2007-10-03,89.330002,89.43,88.730003,88.900002,63.872501,1164600
2007-10-04,89.010002,89.32,88.910004,89.239998,64.116821,1128700
2007-10-05,88.309998,88.440002,87.709999,88.279999,63.427025,2184700
2007-10-08,87.769997,88.5,87.769997,88.209999,63.376747,280100
2007-10-09,88.160004,88.360001,87.779999,88.099998,63.297764,901000
2007-10-10,87.980003,88.43,87.790001,88.150002,63.333687,855500
2007-10-11,87.519997,88.089996,87.449997,88.059998,63.268993,1533400
2007-10-12,87.519997,88.18,87.480003,87.629997,62.960075,1133900
2007-10-15,87.480003,87.720001,87.400002,87.650002,62.974422,553300
2007-10-16,87.650002,87.980003,87.540001,87.68,62.995998,855500
2007-10-17,87.769997,88.949997,87.769997,88.639999,63.685726,2377000
2007-10-18,89.110001,89.339996,89.019997,89.129997,64.037766,1374100
2007-10-19,89.629997,90.599998,89.610001,90.459999,64.993347,2561800
2007-10-22,90.580002,90.650002,90.07,90.470001,65.000534,1866500
2007-10-23,90.260002,90.519997,90.099998,90.349998,64.914322,1046600
2007-10-24,90.709999,91.389999,90.559998,91.019997,65.39566,2829300
2007-10-25,91.059998,91.18,90.699997,90.709999,65.172981,3062200
2007-10-26,90.370003,91,90.339996,90.5,65.022079,1366500
2007-10-29,90.5,90.989998,90.480003,90.849998,65.273521,881000
2007-10-30,90.730003,91.010002,90.419998,90.800003,65.237679,1439600
2007-10-31,90.5,90.699997,89.75,89.980003,64.648445,2498500
2007-11-01,89.959999,91.010002,89.959999,90.75,65.488487,2563400
2007-11-02,90.449997,91.540001,90.209999,91.040001,65.697739,1927700
2007-11-05,91.160004,91.389999,90.800003,91,65.668846,1021500
2007-11-06,90.599998,91.150002,90.480003,90.559998,65.351357,575800
2007-11-07,90.540001,90.760002,90.32,90.720001,65.46682,1456100
2007-11-08,90.650002,90.940002,90.43,90.559998,65.351357,2179600
2007-11-09,91.040001,91.589996,90.93,91.330002,65.907005,887200
2007-11-12,91.989998,91.989998,91.349998,91.660004,66.145126,460600
2007-11-13,91.419998,91.489998,91.169998,91.32,65.89975,1116600
2007-11-14,90.949997,91.510002,90.919998,91.419998,65.971924,684400
2007-11-15,91.610001,92.559998,91.489998,92.279999,66.592537,1312900
2007-11-16,92.269997,92.699997,92.209999,92.410004,66.686363,1333800
2007-11-19,92.540001,93.419998,92.410004,93.010002,67.119347,1343900
2007-11-20,93.089996,93.290001,92.800003,92.910004,67.047195,1367800
2007-11-21,93.400002,93.580002,93.239998,93.449997,67.43689,1297800
2007-11-23,93.440002,93.800003,93.309998,93.730003,67.638954,437400
2007-11-26,94.220001,96.360001,94.120003,95.580002,68.973938,4427000
2007-11-27,94.959999,95.25,93.989998,94.669998,68.317276,3100300
2007-11-28,94.559998,94.690002,93.839996,94.029999,67.855438,2088100
2007-11-29,94.82,95.419998,94.660004,94.839996,68.439896,1594500
2007-11-30,93.879997,94.389999,93.739998,94.379997,68.107941,1952100
2007-12-03,94.760002,95.099998,94.279999,94.75,68.648514,1272700
2007-12-04,94.900002,95.059998,94.150002,94.739998,68.641243,1721200
2007-12-05,94.220001,94.470001,93.559998,93.610001,67.822556,1866000
2007-12-06,93.32,93.339996,92.540001,92.790001,67.228432,2270200
2007-12-07,92.18,92.349998,91.379997,91.75,66.474922,2171000
2007-12-10,91.639999,91.690002,90.75,91.199997,66.076401,2242500
2007-12-11,91.730003,93.230003,91.580002,92.989998,67.373306,2892400
2007-12-12,91.449997,92.650002,91.269997,92.029999,66.677795,2225400
2007-12-13,91.610001,91.82,90.900002,91.029999,65.953278,1222100
2007-12-14,90.790001,90.919998,90.5,90.610001,65.649002,1354900
2007-12-17,91.07,91.540001,90.93,91.419998,66.235832,2046200
2007-12-18,91.589996,92.300003,91.550003,92.010002,66.663315,1417100
2007-12-19,92.400002,93.559998,91.879997,93.230003,67.547234,2252400
2007-12-20,93.260002,93.870003,93.019997,93.029999,67.402351,1659400
2007-12-21,92.900002,92.919998,91.660004,91.669998,66.416962,1767600
2007-12-24,91.220001,91.470001,91.080002,91.239998,66.105392,550300
2007-12-26,91.019997,91.629997,90.279999,90.440002,65.525818,674700
2007-12-27,90.879997,91.160004,90.510002,91.059998,66.240143,468600
2007-12-28,91.650002,92.580002,91.5,92.480003,67.273087,1967800
2007-12-31,92.779999,93.279999,92.599998,93.040001,67.680435,1647600
2008-01-02,93.25,94.730003,93.199997,94.379997,68.65522,2959600
2008-01-03,94,94.379997,93.669998,94.25,68.560631,1256700
2008-01-04,94.5,94.790001,94.199997,94.269997,68.575226,2420200
2008-01-07,94.18,94.779999,94.029999,94.68,68.873444,1315500
2008-01-08,94.440002,94.709999,93.93,94.57,68.793457,1604800
2008-01-09,94.790001,95.300003,94.620003,94.75,68.924377,2203500
2008-01-10,94.870003,94.949997,93.309998,93.470001,67.993256,2681800
2008-01-11,93.519997,94.279999,93.400002,94.199997,68.524315,1872900
2008-01-14,94.199997,94.550003,94,94.550003,68.778854,906100
2008-01-15,95.160004,95.629997,95.07,95.610001,69.549988,1435300
2008-01-16,95.68,95.889999,94.730003,94.919998,69.048042,3505100
2008-01-17,94.959999,96.290001,94.93,96.150002,69.942787,2940500
2008-01-18,95.550003,95.769997,95.220001,95.489998,69.462685,2676800
2008-01-22,96.410004,96.620003,95.300003,96.510002,70.204659,5423500
2008-01-23,97.980003,98.160004,95.879997,96.290001,70.04464,7636600
2008-01-24,95.550003,95.75,94.339996,94.360001,68.640686,5676700
2008-01-25,94.190002,96,94.129997,95.949997,69.797279,4371100
2008-01-28,95.68,96,95.360001,95.589996,69.535446,1633500
2008-01-29,95.279999,95.32,94.580002,94.940002,69.062622,3100200
2008-01-30,94.690002,94.769997,93.589996,94.32,68.611588,3468000
2008-01-31,95.300003,95.43,94.629997,94.989998,69.098953,11441000
2008-02-01,95,95.400002,94.559998,95.230003,69.514275,4163700
2008-02-04,94.389999,94.660004,94.129997,94.25,68.798958,1729600
2008-02-05,95.410004,95.610001,94.769997,94.970001,69.324547,2594600
2008-02-06,94.629997,94.849998,94.360001,94.68,69.112823,1339800
2008-02-07,94.529999,94.529999,92.050003,92.639999,67.623741,5419700
2008-02-08,93.25,93.730003,93.089996,93.699997,68.397461,2832800
2008-02-11,94.279999,94.699997,93.730003,94.089996,68.682137,2960200
2008-02-12,93.32,93.650002,92.959999,93.529999,68.273338,2897700
2008-02-13,92.93,93.419998,92.400002,92.540001,67.550751,3697500
2008-02-14,91.800003,92.099998,90.660004,91.18,66.557961,7505000
2008-02-15,91.610001,92.07,91.459999,91.879997,67.068909,3687800
2008-02-19,91.139999,91.699997,90.639999,90.949997,66.390053,2911600
2008-02-20,90.620003,91.580002,90.559998,91.580002,66.849953,2550100
2008-02-21,92.080002,92.849998,92.050003,92.550003,67.558037,4197200
2008-02-22,92.489998,92.849998,91.870003,92.019997,67.171143,1959700
2008-02-25,91.949997,92.139999,90.650002,91.080002,66.484955,3460900
2008-02-26,90.959999,91.339996,90.730003,91.110001,66.506859,2618900
2008-02-27,91.43,91.57,90.610001,91.190002,66.565277,2494400
2008-02-28,92.339996,92.839996,92.190002,92.809998,67.747833,3410900
2008-02-29,93.650002,94.459999,93.519997,94.230003,68.784348,3822000
2008-03-03,93.669998,94.199997,93.25,93.639999,68.607033,2036900
2008-03-04,93.940002,94.120003,92.529999,92.730003,67.940269,3401100
2008-03-05,93.059998,93.059998,91.5,91.620003,67.127075,3871200
2008-03-06,91.82,92.440002,91.669998,92.110001,67.486046,1342600
2008-03-07,93.290001,93.349998,91.739998,92.230003,67.574013,3601300
2008-03-10,92.709999,94.129997,92.610001,93.589996,68.570427,3579000
2008-03-11,93,93.029999,92.209999,92.790001,67.98423,3309200
2008-03-12,93.129997,94.68,92.970001,94.580002,69.295715,4752900
2008-03-13,95.029999,95.190002,93.260002,93.839996,68.753563,5763500
2008-03-14,94.620003,95.809998,94.620003,95,69.603432,6174800
2008-03-17,95.589996,96.309998,95.309998,95.730003,70.138306,3329300
2008-03-18,95.300003,96.160004,94.949997,95.360001,69.867203,4022300
2008-03-19,95.120003,97.470001,95.120003,96.940002,71.024879,5206400
2008-03-20,97,97.75,96.870003,97.18,71.200684,3905900
2008-03-24,96.480003,96.480003,95.199997,95.300003,69.823235,5596200
2008-03-25,95.379997,95.82,95.279999,95.699997,70.116325,2038200
2008-03-26,95.779999,96.199997,95.230003,95.300003,69.823235,1652000
2008-03-27,94.639999,95.360001,94.540001,94.629997,69.332352,2405700
2008-03-28,95.089996,95.559998,94.75,95.550003,70.006409,1745500
2008-03-31,96.110001,96.32,95.669998,95.889999,70.255577,2546300
2008-04-01,94.809998,94.849998,93.779999,93.93,69.112114,3821800
2008-04-02,93.989998,94.860001,93.989998,94.129997,69.259254,3794200
2008-04-03,94.5,94.669998,94.120003,94.339996,69.413841,2839100
2008-04-04,95.169998,95.559998,94.989998,95.199997,70.04657,1745200
2008-04-07,94.620003,94.779999,93.900002,94.699997,69.678673,2231800
2008-04-08,95.18,95.239998,94.260002,94.370003,69.435883,1305200
2008-04-09,94.559998,95.639999,94.550003,95.349998,70.156929,2883600
2008-04-10,95.309998,95.5,94.57,95.029999,69.921486,1846500
2008-04-11,95.599998,95.919998,95.470001,95.669998,70.392418,1987700
2008-04-14,95.339996,95.699997,94.989998,95.110001,69.980354,3195300
2008-04-15,94.419998,94.580002,93.900002,93.93,69.112114,2821600
2008-04-16,93.800003,94.059998,92.43,93.010002,68.435226,4691100
2008-04-17,92.980003,93.18,92.239998,92.849998,68.317497,2020000
2008-04-18,92,92.879997,91.82,92.769997,68.258629,2199700
2008-04-21,92.410004,93.279999,92.300003,93.139999,68.530876,2805800
2008-04-22,92.910004,93.669998,92.910004,93.459999,68.766312,1799700
2008-04-23,93.089996,93.629997,92.529999,93.150002,68.538246,1221100
2008-04-24,92.260002,92.459999,91.809998,92.360001,67.95694,3213600
2008-04-25,92.139999,92.25,91.5,91.82,67.559586,1742000
2008-04-28,91.529999,92.349998,91.410004,92.099998,67.76564,1883900
2008-04-29,92.379997,92.860001,92.150002,92.449997,68.023186,1269100
2008-04-30,92.419998,93.199997,91.849998,93.110001,68.508804,2827500
2008-05-01,93.440002,93.650002,92.379997,92.779999,68.513222,3226500
2008-05-02,91.779999,92.410004,91.540001,91.610001,67.649185,2730800
2008-05-05,91.860001,91.870003,91.139999,91.610001,67.649185,1309300
2008-05-06,92.010002,92.080002,90.790001,90.949997,67.161873,4037500
2008-05-07,90.730003,91.43,90.620003,91.339996,67.449883,3876200
2008-05-08,91.440002,92.199997,91.419998,92.160004,68.055405,2829500
2008-05-09,92.730003,92.870003,92.209999,92.5,68.306427,2064300
2008-05-12,92.760002,93.160004,92.349998,92.360001,68.203094,1947400
2008-05-13,91.830002,92.050003,91.309998,91.349998,67.457222,2123300
2008-05-14,92,92.010002,90.720001,91.389999,67.486755,2600900
2008-05-15,91.169998,92.330002,91.089996,92.220001,68.099716,2164300
2008-05-16,91.879997,92.889999,91.779999,91.839996,67.819061,1902600
2008-05-19,92.260002,92.260002,91.300003,91.959999,67.907646,1348200
2008-05-20,92.440002,92.5,91.900002,92.440002,68.262131,1466000
2008-05-21,92.050003,92.669998,91.860001,92.459999,68.276901,1762100
2008-05-22,91.93,91.93,90.839996,91.370003,67.472008,2855900
2008-05-23,91.830002,92.300003,91.699997,91.769997,67.767372,1802000
