"","Date","SPY","TLT","portvalue","rebasePort","rebasespy","rebasetlt"
"3799",2017-08-29,242.401855,126.335991,3149.30157241838,314.930157241838,353.584649187417,276.275665296259
"3800",2017-08-30,243.550232,126.29641,3157.24431064678,315.724431064678,355.259753854747,276.189108274609
"3801",2017-08-31,245.015457,126.672493,3172.04287238368,317.204287238368,357.397035632585,277.01153884415
"3802",2017-09-01,245.361938,125.703568,3163.97549803469,316.397549803469,357.9024375522,274.892662054739
"3803",2017-09-05,243.599747,127.69696,3172.91928329422,317.291928329422,355.331979968299,279.251876690545
"3804",2017-09-06,244.431335,126.91349,3170.41776265041,317.041776265041,356.544993586732,277.53855894335
"3805",2017-09-07,244.401642,128.212692,3184.40688752491,318.440688752491,356.501681257343,280.379696247638
"3806",2017-09-08,244.114548,127.934998,3179.27665703611,317.927665703611,356.082905455179,279.772425952044
"3807",2017-09-11,246.718246,126.407707,3181.56670701443,318.156670701443,359.880845218965,276.432496183922
"3808",2017-09-12,247.549866,125.743233,3180.36654142605,318.036654142605,361.093905514882,274.979402770328
"3809",2017-09-13,247.668655,125.24736,3175.81095575973,317.581095575973,361.267179629853,273.895011522093
"3810",2017-09-14,247.589447,125.763069,3180.87210984474,318.087210984474,361.151641186911,275.022780782036
"3811",2017-09-15,247.92276,125.812653,3183.8452400603,318.38452400603,361.637835321748,275.131212690312
"3812",2017-09-18,248.450058,125.088676,3179.77493000331,317.977493000331,362.406989824906,273.547996175755
"3813",2017-09-19,248.698792,124.781235,3178.22742581613,317.822742581613,362.769810992801,272.875674170426
"3814",2017-09-20,248.78833,124.870499,3179.85648553957,317.985648553957,362.900417511134,273.07087959678
"3815",2017-09-21,248.121735,124.801079,3174.23572068534,317.423572068534,361.928074460273,272.919069676795
"3816",2017-09-22,248.171478,125.158104,3178.5022837065,317.85022837065,362.000633150901,273.6998235904
"3817",2017-09-25,247.664063,125.941582,3183.36820121557,318.336820121557,361.26048141086,275.413158832255
"3818",2017-09-26,247.813309,125.713478,3181.96257923044,318.196257923044,361.478182280156,274.914333565932
"3819",2017-09-27,248.778381,123.819244,3168.28933033946,316.828933033946,362.88590518954,270.771960878352
"3820",2017-09-28,249.076859,123.452316,3166.45418634058,316.645418634058,363.321286506734,269.969550761382
"3821",2017-09-29,249.952377,123.729996,3175.87585000181,317.587585000181,364.598379559043,270.57679044132
"3822",2017-10-02,251.036835,123.503418,3181.30774845888,318.130774845888,366.180247410213,270.081302281564
"3823",2017-10-03,251.574097,123.622673,3186.53014559923,318.653014559923,366.963936115036,270.34209300481
"3824",2017-10-04,251.872574,123.632607,3188.81566486772,318.881566486772,367.399315973559,270.363816999986
"3825",2017-10-05,253.364944,123.165543,3194.59309799298,319.459309799298,369.576193386101,269.342426212495
"3826",2017-10-06,253.076401,122.817726,3188.68556311346,318.868556311346,369.155303969102,268.58180865359
"3827",2017-10-09,252.658539,123.205292,3189.87565624744,318.987565624744,368.545780627464,269.429350622024
"3828",2017-10-10,253.325134,123.404045,3196.91056921326,319.691056921326,369.518123678325,269.863990164327
"3829",2017-10-11,253.723114,123.642548,3202.42101009254,320.242101009254,370.098645715517,270.385556302991
"3830",2017-10-12,253.345032,124.169228,3205.42232812521,320.542232812521,369.547148321513,271.53731730353
"3831",2017-10-13,253.653458,125.063599,3217.45098737976,321.745098737976,369.99704050163,273.493156974322
"3832",2017-10-16,253.99173,124.974167,3218.94026173973,321.894026173973,370.490468187858,273.297584160089
"3833",2017-10-17,254.170822,125.133171,3221.98501928064,322.198501928064,370.751704563265,273.645299292864
"3834",2017-10-18,254.41954,124.308357,3214.78035765271,321.478035765271,371.114502392418,271.841569138124
"3835",2017-10-19,254.489182,124.526978,3217.67871927842,321.767871927842,371.216087184905,272.319656670779
"3836",2017-10-20,255.80246,123.205292,3212.80539422032,321.280539422032,373.13172822204,269.429350622024
"3837",2017-10-23,254.807541,123.423912,3207.9395215786,320.79395215786,371.680468347874,269.907435967846
"3838",2017-10-24,255.255264,122.65873,3202.83830045585,320.283830045585,372.333549075693,268.234111015476
"3839",2017-10-25,253.99173,122.072411,3187.21198846298,318.721198846298,370.490468187858,266.951929504739
"3840",2017-10-26,254.320053,121.664978,3185.15162642638,318.515162642638,370.969383552491,266.060941732785
"3841",2017-10-27,256.399414,122.46991,3209.11840610301,320.911840610301,374.002487939085,267.821193281517
"3842",2017-10-30,255.444305,123.642548,3214.97427037843,321.497427037843,372.609297772695,270.385556302991
"3843",2017-10-31,255.84227,123.682289,3218.31130573837,321.831130573837,373.189797929816,270.472463217858
"3844",2017-11-01,256.180542,124.232994,3226.79994243982,322.679994243982,373.683225616043,271.676762871921
"3845",2017-11-02,256.280029,124.780724,3233.51450577465,323.351450577465,373.82834445597,272.87455669896
"3846",2017-11-03,257.135681,125.119308,3243.45721387463,324.345721387463,375.076459542575,273.614983232352
"3847",2017-11-06,257.53363,125.587364,3251.47739859374,325.147739859374,375.656936360954,274.638543357794
"3848",2017-11-07,257.354553,126.115166,3255.94239925071,325.594239925071,375.395721865617,275.792757984525
"3849",2017-11-08,257.792297,125.836327,3256.08615138645,325.608615138645,376.0342465117,275.182983765589
"3850",2017-11-09,256.857086,125.477814,3245.34528416777,324.534528416777,374.670080988498,274.398975845056
"3851",2017-11-10,256.777496,123.585693,3224.07604633938,322.407604633938,374.553985333088,270.261223934787
"3852",2017-11-13,257.016266,123.844612,3228.64854373697,322.864854373697,374.902272299318,270.827436448075
"3853",2017-11-14,256.419342,124.681129,3233.44157723649,323.344157723649,374.031556342415,272.656759104883
"3854",2017-11-15,255.13588,126.0355,3238.88974414419,323.888974414419,372.15940705125,275.618541777589
"3855",2017-11-16,257.304779,124.940056,3242.73053534504,324.273053534504,375.323117956176,273.222989112832
"3856",2017-11-17,256.548645,125.866203,3247.34242252521,324.734242252521,374.220166928311,275.248317576731
"3857",2017-11-20,256.98642,125.816399,3249.99070679244,324.999070679244,374.858736793208,275.13940456528
"3858",2017-11-21,258.667816,126.214752,3266.60938459895,326.660938459895,377.311341022681,276.010535897109
"3859",2017-11-22,258.438995,126.623055,3269.4049629574,326.94049629574,376.977566378045,276.903426213436
"3860",2017-11-24,259.035919,126.274506,3269.94745114003,326.994745114003,377.848282334948,276.141207893057
"3861",2017-11-27,258.906616,126.095253,3267.04441667879,326.704441667879,377.659671749052,275.749211586705
"3862",2017-11-28,261.533173,126.264542,3288.05186787448,328.805186787448,381.490955281993,276.119418292903
"3863",2017-11-29,261.373993,125.019722,3273.2798464547,327.32798464547,381.258763971173,273.397205319768
"3864",2017-11-30,263.662323,124.601463,3285.39614178023,328.539614178023,384.596685458098,272.482542897947
"3865",2017-12-01,263.115082,126.282913,3299.79016633186,329.979016633186,383.798440671539,276.159592594834
"3866",2017-12-04,262.796753,126.342789,3298.12317326537,329.812317326537,383.334103268712,276.290531384361
"3867",2017-12-05,261.851563,126.971451,3298.10345806099,329.810345806099,381.955381663774,277.665309948424
"3868",2017-12-06,261.901306,127.41053,3303.26721289823,330.326721289823,382.027940354402,278.625502225244
"3869",2017-12-07,262.727081,126.412636,3298.37874898977,329.837874898977,383.232474716083,276.443275081871
"3870",2017-12-08,264.15976,126.422615,3308.93690029795,330.893690029795,385.322282575075,276.465097484515
"3871",2017-12-11,264.955688,126.163162,3311.90498587293,331.190498587293,386.483279971974,275.897717202612
"3872",2017-12-12,265.423309,126.113266,3314.76994172771,331.476994172771,387.165385342981,275.788603002561
"3873",2017-12-13,265.393463,127.061264,3324.91782891376,332.491782891376,387.12184983687,277.861715945883
"3874",2017-12-14,264.30899,127.600128,3322.90040710303,332.290040710303,385.539960105629,279.040121314977
"3875",2017-12-15,266.51001,128.079117,3344.1905753772,334.41905753772,388.750524994064,280.087590081376
"3876",2017-12-18,268.200012,126.911583,3343.75035601511,334.375035601511,391.215682549464,277.534388653558
"3877",2017-12-19,267.170013,125.26506,3318.23485471253,331.823485471253,389.713252483166,273.933718459341
"3878",2017-12-20,267.029999,123.877998,3302.04732054884,330.204732054884,389.509018068081,270.900446041688
"3879",2017-12-21,267.579987,124.599998,3313.9530450655,331.39530450655,390.31126982493,272.479339188169
"3880",2017-12-22,267.51001,124.769997,3315.30147461526,331.530147461526,390.20919637753,272.851098545522
"3881",2017-12-26,267.190002,125.139999,3317.01320425697,331.701320425697,389.74240986545,273.660230985944
"3882",2017-12-27,267.320007,126.769997,3335.78404104946,333.578404104945,389.932044438657,277.224763771234
